timestamp_utc,cycle,mode,load,slice,app_class,path_id,src_host,dst_ip,dst_port,snr_db,link_capacity_mbps,rtt_min_ms,rtt_avg_ms,rtt_max_ms,jitter_ms,loss_percent,pdr,throughput_mbps,tcp_retransmits,available_bandwidth_mbps,sla_latency_ms,sla_jitter_ms,sla_loss_percent,sla_pdr_min,sla_throughput_mbps,sla_latency_met,sla_jitter_met,sla_loss_met,sla_pdr_met,sla_throughput_met,sla_all_met,sla_violation,ping_returncode,iperf_returncode
2026-09-16T16:35:19.558414,5,priority,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.615219,6,priority,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.674668,6,priority,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.733845,6,priority,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.790565,7,priority,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.848670,7,priority,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.906427,7,priority,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:19.962437,8,priority,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.022780,8,priority,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.080427,8,priority,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.139898,9,priority,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.198992,9,priority,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.256695,9,priority,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.313084,10,priority,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.371025,10,priority,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.430802,10,priority,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.491567,1,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.550962,1,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.607223,1,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.663926,2,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.723420,2,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.783306,2,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.843623,3,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.902210,3,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:20.962471,3,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.021173,4,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.078592,4,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.136672,4,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.198971,5,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.257954,5,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.317038,5,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.374688,6,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.434580,6,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.490675,6,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.546628,7,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.608335,7,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.671332,7,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.731520,8,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.789968,8,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.851456,8,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.912573,9,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:21.970772,9,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.028969,9,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.087183,10,priority,moderate,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.144424,10,priority,moderate,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.205333,10,priority,moderate,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,22.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.266903,1,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.325149,1,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.384884,1,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.444000,2,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.502247,2,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.562717,2,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.618473,3,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.677912,3,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.737571,3,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.795236,4,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.851164,4,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.911875,4,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:22.970042,5,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.031047,5,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.089917,5,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.147727,6,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.205440,6,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.263511,6,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.322156,7,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.382989,7,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.442891,7,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.504968,8,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.565054,8,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.621639,8,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.681950,9,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.742729,9,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.802903,9,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.860547,10,priority,heavy,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.917824,10,priority,heavy,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:23.974745,10,priority,heavy,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,12.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.033784,1,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.090407,1,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.148212,1,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.207431,2,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.265285,2,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.321263,2,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.378180,3,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.436051,3,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.497108,3,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.553567,4,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.612871,4,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.668127,4,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.726559,5,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.787179,5,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.846938,5,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.905906,6,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:24.964832,6,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.024888,6,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.082636,7,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.141662,7,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.201230,7,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.259026,8,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.317059,8,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.374369,8,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.431808,9,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.488383,9,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.544731,9,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.603950,10,slicing,light,autonomous,safety_critical,path_A,h1,10.0.0.2,8090,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,25.0,5.0,1.0,0.99,8.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.663357,10,slicing,light,healthcare,mission_critical,path_A,h1,10.0.0.2,8091,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,40.0,8.0,1.0,0.99,6.0,0,0,0,0,0,0,1,127,127
2026-09-16T16:35:25.722470,10,slicing,light,industrial,periodic_monitoring,path_A,h1,10.0.0.2,8092,30.0,25.0,nan,nan,nan,nan,100.0,0.0,nan,-1,nan,60.0,15.0,3.0,0.97,3.0,0,0,0,0,0,0,1,127,127
